created_at,user.location,user.followers_count,user.friends_count,text
2019-02-19 11:23:35,Southeast USA,6740,5525,"#TuesdayThoughts ... taking a page from @GrrrGraphics 
A Wyoming Moment ~ 😃  #nature #bison #Wyoming  ~  check… https://t.co/tXj5qSSIrB"
2019-02-19 11:23:39,"England, United Kingdom",0,4,Why do they cancel good shows but still manage to fund daytime TV? #tuesdaythoughts
2019-02-19 11:23:39,,0,1,Pls RT #Flipkart Stock Clearance https://t.co/3KDZ3TvFeE #taheemrajat Web: https://t.co/3ut3zxH3xB FB:… https://t.co/A9yc7HA1wp
2019-02-19 11:23:42,North American Tectonic Plate,2225,2218,Imma Get Me Sum #TuesdayThoughts #TuesdayMotivation https://t.co/3Z0i9hW8et via @redbubble
2019-02-19 11:23:43,,2518,1107,"How to Draw #Manga Faces (B&amp;W Saver Ed.) by Stan Kutcher:

(Link: https://t.co/jHnS1Mgf0Z)

#이달의소녀 #TuesdayThoughts #TuesdayMotivation"
2019-02-19 11:23:43,London,4008,1153,My Snow Owl experience. Thank you to @MusicTalks_xyz for allowing me to share @6StringOwl #TuesdayMotivation… https://t.co/rdj49EIfqT
2019-02-19 11:23:45,,2495,1922,"#TuesdayThoughts 
More 6th grade math homework is coming home with my son tonight....... shhhhhhh! https://t.co/6RvmX33iQg"
2019-02-19 11:23:46,"ÜT: -8.684999,115.196064",281,285,"Why i'm single?

Because i can't date my favourite celebrity yet.

#TuesdayThoughts"
2019-02-19 11:23:49,"Nairobi, Kenya",148,664,nice music...please rate it...your feedback is of great importance
2019-02-19 11:23:50,New York,225,0,Liberty and JUSTICE for ALL #Virginia #gop #DNC #Resist #Resistance #FBR #FBRParty #FollowBackResistance #Democrats… https://t.co/k9cgzrOpHP
2019-02-19 11:23:55,"Cheadle, England",22550,1614,"NEW luxury that will not be around for long, the stunning Martha bed linen set is now available to brighten up your… https://t.co/oaQWyAmhyi"
2019-02-19 11:23:57,,33088,30980,"Hey Orange Turd @realDonaldTrump, do you know what time it is? It's Mueller Time MF!!!😅😂🤣😭 #TuesdayMotivation… https://t.co/VnOjJ0Q5Cl"
2019-02-19 11:23:58,,137,1586,#goodmorning yallz hope y’all have a great morning #TuesdayThoughts #tuesdaySelfie #TuesdayMotivation
2019-02-19 11:23:59,London,118,62,"""People may doubt you...but they will believe what you do."" #tuesdaythoughts #tuesdaymotivation"
2019-02-19 11:24:00,world ,340,247,Everyone is taking turns on a run on the Market today and Apollo is just giving everyone a head start to see what t… https://t.co/ZmS2ATSgIF
2019-02-19 11:24:01,kolkata,153,490,"THE BOOK
to read is not the one
THAT THINKS
for you but the one
which makes
YOU Think. #TuesdayThoughts"
2019-02-19 11:24:04,"Mishawaka, IN",24,19,"You’re not just picking your favorite colors and a pretty design, you’re branding your entire company. Its design w… https://t.co/us4PLyeD3w"
2019-02-19 11:24:05,"Ohio, USA and the World.",10278,10600,"""Always look for the helpers.  There are always helpers. ""
~ Mr. Rogers.
 😉#TuesdayMotivation #TuesdayThoughts"
2019-02-19 11:24:07,"Portland, ME",101,13,"A journey of thousand miles behind with a single step. 

#TuesdayMorning 
#TuesdayThoughts 
#TuesdayMotivation https://t.co/h8PofFiQqk"
2019-02-19 11:24:08,Bayraklı/İzmir/Turkey,305,150,"Royalty-Free Music
For The Professionals By
123rf
https://t.co/HXc5BqreEn

#Royaltyfree #musicproducer… https://t.co/uA9osBPs0g"
2019-02-19 11:24:09,"Enugu, Nigeria",2910,415,"#NowPlaying 📻🎧🔊▶️- na-wash""'- 
@becca
@patorankingfire
 on #playzone with @iamdjskipit

#tuesday 
#TuesdayMotivation
#TuesdayThoughts
#Enugu"
2019-02-19 11:24:10,South Kirkby,149,104,#Agriculture takes up nearly 70% of #UK land. But why is the need for reliable Backup #Power growing larger than ev… https://t.co/xpfPC981u3
2019-02-19 11:24:13,"नई दिल्ली, भारत",59,491,@ITSAVANNA_ZA One of the leading #ITServices company on which we can #faith #TuesdayThoughts
2019-02-19 11:24:20,,38,69,"The Presidential election riggers that we know in this country are Obasanjo,ATIKU,Saraki,Maurice Iwu,Amodu ALLI .th… https://t.co/Hn92YE7MF7"
2019-02-19 11:24:22,"Chorley, Lancashire",5236,2666,I think we all need to address the elephant in the room... Our lovely volunteers decorating ‘Tallulah Nelly’ 🐘… https://t.co/oOLzHbL866
2019-02-19 11:24:23,"Lagos, Nigeria",305,1385,"Nothing is Impossible...

RT if you believe.

IFB asap.

#ChroniclesOfSam
#TuesdayThoughts"
2019-02-19 11:24:32,Wigan,7872,684,"Worried about an urgent health problem? Call 111 or go online: 
https://t.co/sWhgCrvTTP #HelpUsHelpYou #NHS111… https://t.co/A4Fcq9m8ju"
2019-02-19 11:24:36,"Bengaluru, India",37,311,"Me: Steps into office.
My brain: Don't say it! 
My brain: Don't say it!
Me:  Yeh kahaan aa gaye hum 🎤… https://t.co/9paZeCQrvL"
2019-02-19 11:24:38,"Loughborough, England",6838,1910,Explore the world's most stunning and exotic locations through some of our favourite travel vloggers. Read our blog… https://t.co/FSdkWC6J9R
2019-02-19 11:24:39,1 nation under God indivisible,3649,3571,"Ladies and Gentlemen, boys and girls of all ages, please welcome and join Whitney Houston as she leads us in Singin… https://t.co/exxZqFpH7N"
2019-02-19 11:24:40,"Dublin City, Ireland",123,789,"#TuesdayThoughts ...

Think #Positive, think #Powerful..

#TeamLMU #ServiceExcellence #IrishBiz #Energy https://t.co/8hDUK7NlJx"
2019-02-19 11:24:41,North American Tectonic Plate,2225,2218,PC Error Windows #TuesdayThoughts #TuesdayMotivation #Error  https://t.co/Fip6ZeSZ23 via @redbubble
2019-02-19 11:24:42,"ÜT: -8.684999,115.196064",281,285,"Why am I single?

Because I can't date my favourite celebrity yet.

#TuesdayThoughts"
2019-02-19 11:24:42,Amsterdam,1216,3917,"🍄 Subscribe 4 Launch! &gt;  https://t.co/4A9QYw7D43 🍄 
🍄 https://t.co/3IAC0auVuA 🍄

Thanks 2 @InTouchConnacht… https://t.co/kbKm6yYDnf"
2019-02-19 11:24:43,,96,131,"Can Liverpool win against Bayern tonight without their rock at the back in Virgil van Dijk? 🤔⚽️
#TuesdayThoughts #TuesdayMotivation"
2019-02-19 11:24:43,London (heart in Florida),7271,1172,Wishing we had this view @UniversalORL 😍 #TuesdayThoughts https://t.co/o8GouK0nj5
2019-02-19 11:24:46,Bangalore,47,105,"Responsibilities are given to you because #god knows only you have the strength to handle them, no one else.

#TuesdayThoughts"
2019-02-19 11:24:47,Trump’s USA,5284,4682,"Yep, total Nut Job!! 🥜"
2019-02-19 11:24:53,Nairobi,1741,4980,"#RadioActiveMixx
#TerrificTuesday 
#TuesdayThoughts 
#TuesdayMotivation 
#FinePeopleFromKenya 
@Andreflavour 
GIRLF… https://t.co/vmTtgGaGju"
2019-02-19 11:24:53,#MAGA  Silicon Valley,2904,3837,That's a joke-why not talk about the complete disdain @homedepot has for it's customers. And ZERO CUSTOMER SERVICE… https://t.co/GM90ysB360
2019-02-19 11:24:55,,0,2,#TuesdayThoughts  I just want to go back to saturday...
2019-02-19 11:24:56,Nairobi ,10,12,"We are here to help...
#TuesdayThoughts https://t.co/CcNp673A6J"
2019-02-19 11:24:59,"Bengaluru, India",8,2,"Unsatisfactory bowel movement have been experienced by many of us. While for some it may be a temporary phase, but… https://t.co/orPSdrNWyN"
2019-02-19 11:25:00,"New Delhi, India",38,138,"Plan your get-togethers &amp; kitty parties at Moti Mahal Delux - South Ex. 
For bookings, contact - 011-40507400, 011-… https://t.co/QFG0Qf1etC"
2019-02-19 11:25:03,Nigeria,557,151,"#NowPlaying @meekmill - Meek-Mill-Championships.mp3 On #unilagmusic  with @davidalbert_umw  

&gt;&gt;… https://t.co/Us0z2G5KpG"
2019-02-19 11:25:06,,13,28,"Coffee is on, stream is on.  Feels like it's gonna be a good day! Though I've been up all night LOL… https://t.co/mc7rhJqmQ4"
2019-02-19 11:25:08,"North East, England",1993,229,"#tuesdaythoughts An interesting look at funeral customs across the globe;

https://t.co/ALJgNDSUrq

#Coffins… https://t.co/uTfrNDV3ru"
2019-02-19 11:25:16,México,101,396,"PEWDIEPIE NEEDS YOUR HELP NOW MORE THAN EVER

THIS COULD BE OUR LAST STAND

WILL YOU JUST SIT THERE AND WATCH, OR W… https://t.co/WFEMRAe5vf"
2019-02-19 11:25:17,,86,120,No words needed.                #TuesdayThoughts https://t.co/rKLBy2IZap
2019-02-19 11:25:17,"Melbourne, Victoria",238,882,Another #TuesdayThoughts to consider.
2019-02-19 11:25:20,There's Me@REEATIME @ANNAWAANT,4846,5209,"#TuesdayThoughts
Playing your part is all you got to know then you'll see yourself through what you need 🍟 https://t.co/KM5IlgHbfx"
2019-02-19 11:25:25,"Ikeja, Nigeria",31,128,"FOOD FACT !Coffee - Always the best way to start the day! Improves mood, can act as an appetite suppressant, boost… https://t.co/0RtLDDYT0f"
2019-02-19 11:25:26,"New Orleans, USA",230,614,"You deserve to be first, foremost and topping all lists of priorities. Those who can't put you first and try to mak… https://t.co/PUGTSRk1bt"
2019-02-19 11:25:28,North American Tectonic Plate,2225,2218,Do Not Feed The Trolls #TuesdayThoughts #TuesdayMotivation #DoNotFeedTheTrolls https://t.co/dJAtlN2KD4 via @redbubble
2019-02-19 11:25:30,,0,35,Micheal looking good as always
2019-02-19 11:25:30,Still Great Britain,2351,2293,"While it is not clear whether or not De Niro was supplied with underage girls, his involvement in the ring received… https://t.co/xbcDucODqE"
2019-02-19 11:25:31,"NEW ORLEANS, LA",5499,4261,Ignore the noise and keep your peace #TuesdayThoughts https://t.co/NbtlW1odeh
2019-02-19 11:25:34,"Nairobi, Kenya",225,1062,"A great life isn't about BIG things, it's about the small things that make a big difference.#Tuesdaythoughts"
2019-02-19 11:25:36,United States,592,1339,"LOL, that is 'not' RBG, Ruth Bader Ginsberg has a hunchback and can 'not' stand up straight! Where is  Ruth Bader G… https://t.co/6kLvDS88EK"
2019-02-19 11:25:37,,291,350,"Dear Fellow Black-Americans,

Let's stop making our Comm issues entertainment for the masses, let's really get to w… https://t.co/vRnqJHyrZh"
2019-02-19 11:25:39,"Suez, Egypt",103,235,"Follow back 💙✌
#TuesdayThoughts"
2019-02-19 11:25:48,,70,97,We stan him ✨
2019-02-19 11:25:55,"Florida, USA",39,204,#ThisIsGMB #TuesdayMotivation #TuesdayThoughts @segalink @AMADICHIMA @renoomokri @Tutsy22 @iam_Davido  come and see… https://t.co/yBue1IDO4j
2019-02-19 11:25:55,"Envigado, Colombia",32,90,“Platforms &amp; Algorithms — The new Snakes &amp; Ladders?” by @JoelJKRB https://t.co/rV7nITwIun #creativity #teaching… https://t.co/IyHrbRSVd2
2019-02-19 11:26:01,United,195,513,We hope all of our landscapers have had a happy Tuesday! If you have any jobs coming up give us a call on 0800 917… https://t.co/s9KYClt6xA
2019-02-19 11:26:04,,10,49,"Don't we feel like the pressure it takes one being a boy is quite enromous?
@Walker does so and he tags himself 'a… https://t.co/tSHULmHyTC"
2019-02-19 11:26:09,North American Tectonic Plate,2225,2218,Go Green - Green Goes With Everything #TuesdayThoughts #TuesdayMotivation #GoGreen  https://t.co/gaMegMQwaW via @redbubble
2019-02-19 11:26:10,"Atlanta, GA",29520,2124,Airmen know THIS is the best way to dry their #hair in the morning ... https://t.co/pmkbJVa27E #HairCare… https://t.co/U7w7eK1BR4
2019-02-19 11:26:16,,263,644,"#TuesdayThoughts #smallbusiness ""There is no formula for the perfect email – Authentic and honest messaging works"".… https://t.co/OHklL5XmbV"
2019-02-19 11:26:19,"Cheshire, CT",1145,1029,Do you believe it is more blessed to give then to receive? The Bible teaches it is #clgivingchallenge… https://t.co/wat0yhaGEM
2019-02-19 11:26:19,"London, England",11,47,"right you have been blocking everything but motivation bullshit for 4+ hrs now, and blaming me for you putting a hi… https://t.co/zte1u12cug"
2019-02-19 11:26:23,North America,18,51,"""[They] don't boo nobodies"" - Reggie Jackson. #TigerTuesday #Motivation #Book #amwriting #firstbook… https://t.co/g92EV1qiKD"
2019-02-19 11:26:24,"Haslemere, Surrey, UK",267,949,Did #cupid miss his mark...? We still have 15% off all heart-themed #jewellery until the end of #February. Simply i… https://t.co/mLdDGqF83A
2019-02-19 11:26:24,,4017,4092,I love @NicolleDWallace a prior GOP supporter.  She recognized that The Boat to Destruction came into port with onl… https://t.co/OP6g3d7qkF
2019-02-19 11:26:28,"Tampa, FL",5981,929,Life is a journey. Bible is the road map. Our conscious is our compass. Personal guidance counselor is the Holy Spirit. #TuesdayThoughts
2019-02-19 11:26:32,Coder City,521,381,"💪 ✏️Be A Blogger 🖊 💪

🖊RT

💪Leave your blog link

✏️Share who you are with your blog!
.
.
.
.
.
.
#beablogger… https://t.co/U1ajNp7kNq"
2019-02-19 11:26:34,"North West, England",1249,3950,"📣 Still looking for the 👍Best #Perfume And #Fragrance #Deals in ✅ #Chester?

There is an easy way - come direct to… https://t.co/6ED0lbwNjp"
2019-02-19 11:26:34,Planet Earth,5543,5445,"#TuesdayThoughts
#WolfPackAuthors 
James @alnortonauthor  
A cute #Romance #novella. Young Jessie, the lead #singer… https://t.co/D07as8eVvL"
2019-02-19 11:26:35,"Minnesota, USA",2365,1227,"RULES TO LIVE BY

✨Spread Love
✨Trust your gut 
✨Pick faith over fear
✨Take care of yourself 
✨Avoid people-pleasin… https://t.co/SZ9lIM1zm1"
2019-02-19 11:26:36,"Ibadan, Nigeria",4971,4617,"#Vibing📻
  
London -@skiibii @ReekadoBanks 

#TheZone with @yungboss42 

#TerrificTuesday #TuesdayThoughts 

 https://t.co/q6xaogarF0"
2019-02-19 11:26:38,"Upper Michigan, USA",1609,3060,"Wow! These kids are great. I hope they succeed. Thanks for sharing, Bob 💕"
2019-02-19 11:26:40,"Shefford, England",37,270,"Never attempt to recharge ordinary batteries, either by applying heat or in a charger.

They may leak, cause fire o… https://t.co/n0uuDGSmoS"
2019-02-19 11:26:42,,31683,11998,Tbd number one cause of death between ages 20-40 is opioid and the Left says there no National Security Emergency.… https://t.co/QxbgGau4mL
2019-02-19 11:26:46,London,118,62,"""Chase down your passion like it's the last bus of the night."" #tuesdaythoughts #tuesdaymotivation"
2019-02-19 11:26:47,,10902,869,@TomHall Playfulness #Animals #TuesdayThoughts
2019-02-19 11:26:49,There's Me@REEATIME @ANNAWAANT,4846,5209,So sure is totally cool #TuesdayThoughts https://t.co/uHQRlPw5jT
2019-02-19 11:26:51,"London, England",1,8,Interesting image
2019-02-19 11:26:52,,5891,6352,"The super snow moon is coming; it’s the biggest supermoon of the year
https://t.co/QV4pEnU2Bk

#TuesdayThoughts"
2019-02-19 11:26:51,,2340,2553,Some #PROFIT from #NHL last night! #DraftKings #fanduel #TuesdayThoughts #Squad #cashflow https://t.co/MS2qEm1qXK
2019-02-19 11:26:53,"Ejigbo, Nigeria",397,562,"Another day
Another phrase
Another challenges
Another try
Another hope
Never back down,life teaches u more
#BOB
#TuesdayThoughts"
2019-02-19 11:26:54,,120,550,In work benefits shouldn't be classed as benefits but as a business subsidy.
2019-02-19 11:27:00,"Whitmire,SC",4228,4941,"#TuesdayNight @ 6-8pm PST &amp; 9-11pm EST Syndicated ""Soul Of The Blues WithCassie CJ Fox"" Listen:… https://t.co/9rI0eePL9K"
2019-02-19 11:27:03,Umzimkhulu,12935,12335,"Thank God for your life, your health, your family, or your home. Many people don't have these things #TuesdayThoughts #TuesdayMotivation"
2019-02-19 11:27:08,"Portland, ME",101,13,"Shakespeare once said,
 ‘I cried when I had no shoes, but I stopped crying when I saw a man without legs..!’
Life i… https://t.co/YEayzqWhOR"
2019-02-19 11:27:10,,449,69,"its good to do my daily routine while listening to @BTS_twt #TuesdayThoughts #BTS 

https://t.co/QL3eQWJZXo"
2019-02-19 11:27:15,Kenya,3748,3968,Nothing can dim the light that shines from within.#TuesdayThoughts
2019-02-19 11:27:18,"Virginia, USA",1944,2043,People hate on you the moment you start being more successful than them when they realize that they cannot use you anymore #TuesdayThoughts
2019-02-19 11:27:22,Miami,2467,3096,SpartanRace: “Your mind will quit a thousand times before you body will. Feel the fear and do it anyway.” – Unknown… https://t.co/hzmo5A4uRc
2019-02-19 11:27:26,,5576,5192,"These men were doing their duty, heroes! #TuesdayThoughts #TuesdayMotivation #Trump #TrumpResign #TrumpRussia… https://t.co/z4wYeFOyOL"
2019-02-19 11:27:30,"8 Fleet Street, Birmingham, B1 2GH",252,58,"Do you utilize your time most effectively? 
#tuesdaythoughts #erg #wasteitwisely #timeisprecious https://t.co/WmCFjgTOb7"
2019-02-19 11:27:32,"Wisconsin, USA",589,3063,You never get a second chance to brand a #postrecession.  https://t.co/is7VJa2z3i  #TuesdayMotivation #TuesdayThoughts
2019-02-19 11:27:33,"Allendale, MI",1060,1539,"Get 35% off at The
Great North Apparel Co - one of the fastest growing brands in Canada.  #TuesdayThoughts… https://t.co/Ue31sby92J"
2019-02-19 11:27:41,Herts and Beds,1439,2419,Looking to start your own business?  Come and talk to @TheWentaGroup and attend some of our courses like Be your Ow… https://t.co/ncEXfak3gO
2019-02-19 11:27:41,London,118,62,"""A person often meets his destiny on the road he took to avoid it."" #tuesdaythoughts #tuesdaymotivation"
2019-02-19 11:27:44,"The South West, UK",1516,1493,What does everyone think of these? #TuesdayThoughts #tech
2019-02-19 11:27:45,"Telford, England",847,1268,"#DYK 81% of Chefs and F&amp;B Managers say cling film is an essential tool for the kitchen, here's why... 👨‍🍳👩‍🍳… https://t.co/qBfKDCQ3zZ"
2019-02-19 11:27:47,,215,151,"yesterday i gave out FREE fixed match and people ignored, Don't say I didn't give out this link. Follow the link &amp;… https://t.co/TCJDagWzF9"
2019-02-19 11:27:52,United Kingdom,74,246,"Tuesdays? I'd rather be #snorkeling 😎  

#vacationmode #Caribbean #TuesdayThoughts #turtle https://t.co/L9i4jmluAF"
2019-02-19 11:27:55,United Kingdom,1233,912,"Who’s having a top morning then🤩

Hoping to improve the stream so just want to ask you guys a question...

What mak… https://t.co/ccp91CydNU"
2019-02-19 11:27:58,Introvert Studios ,353,155,Amen to that
2019-02-19 11:27:59,,6770,7354,"The Plan for the day: If your plan to succeed depends on manipulating, threatening, or harming others...get a new p… https://t.co/cSUHrjqc5J"
2019-02-19 11:28:04,"One Central Square, Cardiff",856,677,"Never give up  👍👍

#dreams #believe #tuesdaythoughts #achieve #business #entrepreneur https://t.co/T0XyYwLVPq"
2019-02-19 11:28:05,,424,868,"#Tuesdaythoughts @Lendleaseuk has been awarded nearly £10bn in UK contracts in the past month, and yet still can’t… https://t.co/SY2AaCGtmy"
2019-02-19 11:28:20,,500,147,"For the sake of parking your car on shades, please plant a tree.

#TuesdayThoughts"
2019-02-19 11:28:22,,33,49,there is only like 83 days until my first gcse :( #TuesdayThoughts #GCSEs2019 #gcse2019
2019-02-19 11:28:24,"Ohio, USA and the World.",10278,10600,Your day???  😉#TuesdayMotivation #TuesdayThoughts
2019-02-19 11:28:30,"Federal Capital Territory, Nig",577,889,"It's 365days today since Leah Sharibu among 110 girls, were adopted by Boko Haram. 
She is the only one left in the… https://t.co/Qpo8jl1RRj"
2019-02-19 11:28:30,Hindringham Norfolk UK,4127,4569,"Fellow Tweeters, if you live in Norfolk, it might be an idea to have these guys number on your phones. We have no c… https://t.co/EFOn46n1RZ"
2019-02-19 11:28:31,"Seattle, WA",89,16,#TuesdayThoughts is trending right now. Here's its tune! https://t.co/EmXy40hNbP
2019-02-19 11:28:34,carlifornia,28,57,"You have an #essay #dissertation #termpaper #researchpaper that's due, and you don't want to stress yourself about… https://t.co/t02hMWRcUf"
2019-02-19 11:28:34,"Lagos, Nigeria",6834,6617,"DJ Neptune ft. @maleekberry #MyWorld Video OUT 🔥 🔥 everywhere. Dir @nitinlutch, shot in d UK 🇬🇧. Watch, Enjoy &amp; Sha… https://t.co/t9jhiJBAIS"
